TrES-4      6858.4506626    -16.15155  0.00853
TrES-4      7150.5680821    -16.09659  0.00959
WASP-1      6160.6894264    -13.46894  0.00616
WASP-1      6506.5838542    -13.42937  0.00739
WASP-1      6527.7139040    -13.25902  0.00571
WASP-1      6531.6627856    -13.45635  0.00306
WASP-1      6532.6714804    -13.24898  0.00319
WASP-1      6544.5981503    -13.36440  0.00319
WASP-1      6619.4235758    -13.47181  0.00949
WASP-1      6623.3423681    -13.23372  0.00370
WASP-1      6878.6758291    -13.41422  0.00292
WASP-1      7270.7194988    -13.27444  0.00417
WASP-11     6202.7409913      4.97663  0.00376
WASP-11     6244.7105938      4.94987  0.00489
WASP-11     6545.7405867      4.98101  0.00276
WASP-11     6548.6403392      4.94348  0.00452
WASP-11     6549.6361876      4.96549  0.00276
WASP-11     6570.7163363      4.90752  0.00337
WASP-11     6580.7277111      4.82636  0.00509
WASP-11     6581.7412327      4.88656  0.00363
WASP-11     6606.6470643      4.83735  0.00452
WASP-11     6621.4074654      4.85150  0.00254
WASP-11     6698.4336366      4.99136  0.00373
WASP-11     6702.4178403      4.96677  0.00307
WASP-11     6933.5017446      4.90742  0.00802
WASP-11     6933.5090483      4.90157  0.00653
WASP-11     6933.5165025      4.90708  0.00450
WASP-11     6933.5234011      4.90271  0.00383
WASP-11     6933.5306933      4.90551  0.00371
WASP-11     6933.5379160      4.91008  0.00351
WASP-11     6933.5451965      4.90234  0.00407
WASP-11     6933.5524192      4.90723  0.00348
WASP-11     6933.6752861      4.88695  0.00380
WASP-11     6933.6828445      4.89095  0.00414
WASP-11     6933.6899399      4.88471  0.00368
WASP-11     6933.6970005      4.88157  0.00382
WASP-11     6933.7043505      4.88446  0.00352
WASP-11     6933.7116543      4.87353  0.00403
WASP-11     6933.7189117      4.88115  0.00429
WASP-11     6933.7259955      4.87980  0.00418
WASP-11     6935.6698014      4.91898  0.00253
WASP-11     6971.6665306      4.80748  0.00347
WASP-11     6998.5700077      4.87635  0.00476
WASP-11     7259.6139931      4.92242  0.00397
WASP-12     6244.7350605     18.92209  0.00569
WASP-12     6322.6296187     19.29543  0.00442
WASP-12     6324.5715353     19.09295  0.01485
WASP-12     6404.3852271     19.29434  0.00853
